Node,Name,Parent,Type,Img,Description,Position,Department
GOOGL2-1-1-3-2,Manager 2,GOOGL2-1-1-3,profile,profile,Manager de Engineering,Manager Engineering,Engineering
GOOGL2-1-1-3-2-1,Employee 1,GOOGL2-1-1-3-2,profile,profile,Director de Engineering,Director Engineering,Engineering
GOOGL2-1-2,VP Marketing,GOOGL2-1,profile,profile,VP de Marketing,VP Marketing,Marketing
GOOGL2-1-2-1,Director 1,GOOGL2-1-2,profile,profile,Director de Marketing,Director Marketing,Marketing
GOOGL2-1-2-1-1,Manager 1,GOOGL2-1-2-1,profile,profile,Manager de Marketing,Manager Marketing,Marketing
GOOGL2-1-2-1-1-1,Employee 1,GOOGL2-1-2-1-1,profile,profile,CTO de Marketing,CTO Marketing,Marketing
GOOGL2-1-2-1-2,Manager 2,GOOGL2-1-2-1,profile,profile,Manager de Marketing,Manager Marketing,Marketing
GOOGL2-1-2-1-2-1,Employee 1,GOOGL2-1-2-1-2,profile,profile,Intern de Marketing,Intern Marketing,Marketing
GOOGL2-1-2-1-2-2,Employee 2,GOOGL2-1-2-1-2,profile,profile,Junior de Marketing,Junior Marketing,Marketing
GOOGL2-1-2-1-3,Manager 3,GOOGL2-1-2-1,profile,profile,Manager de Marketing,Manager Marketing,Marketing
GOOGL2-1-2-1-3-1,Employee 1,GOOGL2-1-2-1-3,profile,profile,Intern de Marketing,Intern Marketing,Marketing
GOOGL2-1-2-1-3-2,Employee 2,GOOGL2-1-2-1-3,profile,profile,Lead de Marketing,Lead Marketing,Marketing
GOOGL2-1-2-2,Director 2,GOOGL2-1-2,profile,profile,Director de Marketing,Director Marketing,Marketing
GOOGL2-1-2-2-1,Manager 1,GOOGL2-1-2-2,profile,profile,Manager de Marketing,Manager Marketing,Marketing
GOOGL2-1-2-2-1-1,Employee 1,GOOGL2-1-2-2-1,profile,profile,CTO de Marketing,CTO Marketing,Marketing
GOOGL2-1-2-2-2,Manager 2,GOOGL2-1-2-2,profile,profile,Manager de Marketing,Manager Marketing,Marketing
GOOGL2-1-2-2-2-1,Employee 1,GOOGL2-1-2-2-2,profile,profile,Senior de Marketing,Senior Marketing,Marketing
GOOGL2-1-2-2-2-2,Employee 2,GOOGL2-1-2-2-2,profile,profile,Junior de Marketing,Junior Marketing,Marketing
GOOGL2-1-3,VP Sales,GOOGL2-1,profile,profile,VP de Sales,VP Sales,Sales
GOOGL2-1-3-1,Director 1,GOOGL2-1-3,profile,profile,Director de Sales,Director Sales,Sales
GOOGL2-1-3-1-1,Manager 1,GOOGL2-1-3-1,profile,profile,Manager de Sales,Manager Sales,Sales
GOOGL2-1-3-1-1-1,Employee 1,GOOGL2-1-3-1-1,profile,profile,VP de Sales,VP Sales,Sales
GOOGL2-1-3-1-1-2,Employee 2,GOOGL2-1-3-1-1,profile,profile,CEO de Sales,CEO Sales,Sales
GOOGL2-1-3-1-2,Manager 2,GOOGL2-1-3-1,profile,profile,Manager de Sales,Manager Sales,Sales
GOOGL2-1-3-1-2-1,Employee 1,GOOGL2-1-3-1-2,profile,profile,Director de Sales,Director Sales,Sales
GOOGL2-1-3-2,Director 2,GOOGL2-1-3,profile,profile,Director de Sales,Director Sales,Sales
GOOGL2-1-3-2-1,Manager 1,GOOGL2-1-3-2,profile,profile,Manager de Sales,Manager Sales,Sales
GOOGL2-1-3-2-1-1,Employee 1,GOOGL2-1-3-2-1,profile,profile,Junior de Sales,Junior Sales,Sales
GOOGL2-1-3-2-1-2,Employee 2,GOOGL2-1-3-2-1,profile,profile,Lead de Sales,Lead Sales,Sales
GOOGL2-1-3-2-2,Manager 2,GOOGL2-1-3-2,profile,profile,Manager de Sales,Manager Sales,Sales
GOOGL2-1-3-2-2-1,Employee 1,GOOGL2-1-3-2-2,profile,profile,CEO de Sales,CEO Sales,Sales
GOOGL2-1-3-2-3,Manager 3,GOOGL2-1-3-2,profile,profile,Manager de Sales,Manager Sales,Sales
GOOGL2-1-3-2-3-1,Employee 1,GOOGL2-1-3-2-3,profile,profile,CEO de Sales,CEO Sales,Sales
GOOGL2-1-3-2-3-2,Employee 2,GOOGL2-1-3-2-3,profile,profile,CTO de Sales,CTO Sales,Sales
AMZN2,Amazon.com Inc. 2,,company,detail,Empresa tecnológica líder,CEO,Executive
AMZN2-1,CEO AMZN2,AMZN2,profile,profile,CEO de la empresa,Chief Executive Officer,Executive
AMZN2-1-1,VP Engineering,AMZN2-1,profile,profile,VP de Engineering,VP Engineering,Engineering
AMZN2-1-1-1,Director 1,AMZN2-1-1,profile,profile,Director de Engineering,Director Engineering,Engineering
AMZN2-1-1-1-1,Manager 1,AMZN2-1-1-1,profile,profile,Manager de Engineering,Manager Engineering,Engineering
AMZN2-1-1-1-1-1,Employee 1,AMZN2-1-1-1-1,profile,profile,Senior de Engineering,Senior Engineering,Engineering
AMZN2-1-1-1-1-2,Employee 2,AMZN2-1-1-1-1,profile,profile,VP de Engineering,VP Engineering,Engineering
AMZN2-1-1-1-2,Manager 2,AMZN2-1-1-1,profile,profile,Manager de Engineering,Manager Engineering,Engineering
AMZN2-1-1-1-2-1,Employee 1,AMZN2-1-1-1-2,profile,profile,Lead de Engineering,Lead Engineering,Engineering
AMZN2-1-1-1-3,Manager 3,AMZN2-1-1-1,profile,profile,Manager de Engineering,Manager Engineering,Engineering
AMZN2-1-1-1-3-1,Employee 1,AMZN2-1-1-1-3,profile,profile,Junior de Engineering,Junior Engineering,Engineering
AMZN2-1-1-1-3-2,Employee 2,AMZN2-1-1-1-3,profile,profile,VP de Engineering,VP Engineering,Engineering
AMZN2-1-1-2,Director 2,AMZN2-1-1,profile,profile,Director de Engineering,Director Engineering,Engineering
AMZN2-1-1-2-1,Manager 1,AMZN2-1-1-2,profile,profile,Manager de Engineering,Manager Engineering,Engineering
AMZN2-1-1-2-1-1,Employee 1,AMZN2-1-1-2-1,profile,profile,Manager de Engineering,Manager Engineering,Engineering
AMZN2-1-1-2-1-2,Employee 2,AMZN2-1-1-2-1,profile,profile,VP de Engineering,VP Engineering,Engineering
AMZN2-1-1-2-2,Manager 2,AMZN2-1-1-2,profile,profile,Manager de Engineering,Manager Engineering,Engineering
AMZN2-1-1-2-2-1,Employee 1,AMZN2-1-1-2-2,profile,profile,Manager de Engineering,Manager Engineering,Engineering
AMZN2-1-1-2-2-2,Employee 2,AMZN2-1-1-2-2,profile,profile,Lead de Engineering,Lead Engineering,Engineering
AMZN2-1-2,VP Marketing,AMZN2-1,profile,profile,VP de Marketing,VP Marketing,Marketing
AMZN2-1-2-1,Director 1,AMZN2-1-2,profile,profile,Director de Marketing,Director Marketing,Marketing
AMZN2-1-2-1-1,Manager 1,AMZN2-1-2-1,profile,profile,Manager de Marketing,Manager Marketing,Marketing
AMZN2-1-2-1-1-1,Employee 1,AMZN2-1-2-1-1,profile,profile,CEO de Marketing,CEO Marketing,Marketing
AMZN2-1-2-1-1-2,Employee 2,AMZN2-1-2-1-1,profile,profile,Intern de Marketing,Intern Marketing,Marketing
AMZN2-1-2-1-2,Manager 2,AMZN2-1-2-1,profile,profile,Manager de Marketing,Manager Marketing,Marketing
AMZN2-1-2-1-2-1,Employee 1,AMZN2-1-2-1-2,profile,profile,Manager de Marketing,Manager Marketing,Marketing
AMZN2-1-2-1-2-2,Employee 2,AMZN2-1-2-1-2,profile,profile,Director de Marketing,Director Marketing,Marketing
AMZN2-1-2-1-3,Manager 3,AMZN2-1-2-1,profile,profile,Manager de Marketing,Manager Marketing,Marketing
AMZN2-1-2-1-3-1,Employee 1,AMZN2-1-2-1-3,profile,profile,CTO de Marketing,CTO Marketing,Marketing
AMZN2-1-2-2,Director 2,AMZN2-1-2,profile,profile,Director de Marketing,Director Marketing,Marketing
AMZN2-1-2-2-1,Manager 1,AMZN2-1-2-2,profile,profile,Manager de Marketing,Manager Marketing,Marketing
AMZN2-1-2-2-1-1,Employee 1,AMZN2-1-2-2-1,profile,profile,Intern de Marketing,Intern Marketing,Marketing
AMZN2-1-2-2-1-2,Employee 2,AMZN2-1-2-2-1,profile,profile,CTO de Marketing,CTO Marketing,Marketing
AMZN2-1-2-2-2,Manager 2,AMZN2-1-2-2,profile,profile,Manager de Marketing,Manager Marketing,Marketing
AMZN2-1-2-2-2-1,Employee 1,AMZN2-1-2-2-2,profile,profile,Junior de Marketing,Junior Marketing,Marketing
AMZN2-1-2-2-2-2,Employee 2,AMZN2-1-2-2-2,profile,profile,CFO de Marketing,CFO Marketing,Marketing
AMZN2-1-2-2-3,Manager 3,AMZN2-1-2-2,profile,profile,Manager de Marketing,Manager Marketing,Marketing
AMZN2-1-2-2-3-1,Employee 1,AMZN2-1-2-2-3,profile,profile,Manager de Marketing,Manager Marketing,Marketing
AMZN2-1-2-2-3-2,Employee 2,AMZN2-1-2-2-3,profile,profile,Lead de Marketing,Lead Marketing,Marketing
AMZN2-1-3,VP Sales,AMZN2-1,profile,profile,VP de Sales,VP Sales,Sales
AMZN2-1-3-1,Director 1,AMZN2-1-3,profile,profile,Director de Sales,Director Sales,Sales
AMZN2-1-3-1-1,Manager 1,AMZN2-1-3-1,profile,profile,Manager de Sales,Manager Sales,Sales
AMZN2-1-3-1-1-1,Employee 1,AMZN2-1-3-1-1,profile,profile,Senior de Sales,Senior Sales,Sales
AMZN2-1-3-1-1-2,Employee 2,AMZN2-1-3-1-1,profile,profile,Lead de Sales,Lead Sales,Sales
AMZN2-1-3-1-2,Manager 2,AMZN2-1-3-1,profile,profile,Manager de Sales,Manager Sales,Sales
AMZN2-1-3-1-2-1,Employee 1,AMZN2-1-3-1-2,profile,profile,Director de Sales,Director Sales,Sales
AMZN2-1-3-1-2-2,Employee 2,AMZN2-1-3-1-2,profile,profile,Intern de Sales,Intern Sales,Sales
AMZN2-1-3-2,Director 2,AMZN2-1-3,profile,profile,Director de Sales,Director Sales,Sales
AMZN2-1-3-2-1,Manager 1,AMZN2-1-3-2,profile,profile,Manager de Sales,Manager Sales,Sales
AMZN2-1-3-2-1-1,Employee 1,AMZN2-1-3-2-1,profile,profile,Intern de Sales,Intern Sales,Sales
AMZN2-1-3-2-1-2,Employee 2,AMZN2-1-3-2-1,profile,profile,CFO de Sales,CFO Sales,Sales
AMZN2-1-3-2-2,Manager 2,AMZN2-1-3-2,profile,profile,Manager de Sales,Manager Sales,Sales
AMZN2-1-3-2-2-1,Employee 1,AMZN2-1-3-2-2,profile,profile,Manager de Sales,Manager Sales,Sales
AMZN2-1-3-2-3,Manager 3,AMZN2-1-3-2,profile,profile,Manager de Sales,Manager Sales,Sales
AMZN2-1-3-2-3-1,Employee 1,AMZN2-1-3-2-3,profile,profile,CEO de Sales,CEO Sales,Sales
AMZN2-1-3-3,Director 3,AMZN2-1-3,profile,profile,Director de Sales,Director Sales,Sales
AMZN2-1-3-3-1,Manager 1,AMZN2-1-3-3,profile,profile,Manager de Sales,Manager Sales,Sales
AMZN2-1-3-3-1-1,Employee 1,AMZN2-1-3-3-1,profile,profile,Manager de Sales,Manager Sales,Sales
AMZN2-1-3-3-2,Manager 2,AMZN2-1-3-3,profile,profile,Manager de Sales,Manager Sales,Sales
AMZN2-1-3-3-2-1,Employee 1,AMZN2-1-3-3-2,profile,profile,Manager de Sales,Manager Sales,Sales
AMZN2-1-3-3-2-2,Employee 2,AMZN2-1-3-3-2,profile,profile,Senior de Sales,Senior Sales,Sales
AMZN2-1-4,VP Finance,AMZN2-1,profile,profile,VP de Finance,VP Finance,Finance
AMZN2-1-4-1,Director 1,AMZN2-1-4,profile,profile,Director de Finance,Director Finance,Finance
AMZN2-1-4-1-1,Manager 1,AMZN2-1-4-1,profile,profile,Manager de Finance,Manager Finance,Finance
AMZN2-1-4-1-1-1,Employee 1,AMZN2-1-4-1-1,profile,profile,Senior de Finance,Senior Finance,Finance
AMZN2-1-4-1-2,Manager 2,AMZN2-1-4-1,profile,profile,Manager de Finance,Manager Finance,Finance
AMZN2-1-4-1-2-1,Employee 1,AMZN2-1-4-1-2,profile,profile,CEO de Finance,CEO Finance,Finance
AMZN2-1-4-2,Director 2,AMZN2-1-4,profile,profile,Director de Finance,Director Finance,Finance
AMZN2-1-4-2-1,Manager 1,AMZN2-1-4-2,profile,profile,Manager de Finance,Manager Finance,Finance
AMZN2-1-4-2-1-1,Employee 1,AMZN2-1-4-2-1,profile,profile,Manager de Finance,Manager Finance,Finance
AMZN2-1-4-2-1-2,Employee 2,AMZN2-1-4-2-1,profile,profile,Manager de Finance,Manager Finance,Finance
AMZN2-1-4-2-2,Manager 2,AMZN2-1-4-2,profile,profile,Manager de Finance,Manager Finance,Finance
AMZN2-1-4-2-2-1,Employee 1,AMZN2-1-4-2-2,profile,profile,VP de Finance,VP Finance,Finance
AMZN2-1-4-2-3,Manager 3,AMZN2-1-4-2,profile,profile,Manager de Finance,Manager Finance,Finance
AMZN2-1-4-2-3-1,Employee 1,AMZN2-1-4-2-3,profile,profile,Junior de Finance,Junior Finance,Finance
AMZN2-1-4-3,Director 3,AMZN2-1-4,profile,profile,Director de Finance,Director Finance,Finance
AMZN2-1-4-3-1,Manager 1,AMZN2-1-4-3,profile,profile,Manager de Finance,Manager Finance,Finance
AMZN2-1-4-3-1-1,Employee 1,AMZN2-1-4-3-1,profile,profile,Junior de Finance,Junior Finance,Finance
AMZN2-1-4-3-2,Manager 2,AMZN2-1-4-3,profile,profile,Manager de Finance,Manager Finance,Finance
AMZN2-1-4-3-2-1,Employee 1,AMZN2-1-4-3-2,profile,profile,Director de Finance,Director Finance,Finance
AMZN2-1-4-3-2-2,Employee 2,AMZN2-1-4-3-2,profile,profile,Lead de Finance,Lead Finance,Finance
AMZN2-1-4-3-3,Manager 3,AMZN2-1-4-3,profile,profile,Manager de Finance,Manager Finance,Finance
AMZN2-1-4-3-3-1,Employee 1,AMZN2-1-4-3-3,profile,profile,CFO de Finance,CFO Finance,Finance
TSLA2,Tesla Inc. 2,,company,detail,Empresa tecnológica líder,CEO,Executive
TSLA2-1,CEO TSLA2,TSLA2,profile,profile,CEO de la empresa,Chief Executive Officer,Executive
TSLA2-1-1,VP Engineering,TSLA2-1,profile,profile,VP de Engineering,VP Engineering,Engineering
TSLA2-1-1-1,Director 1,TSLA2-1-1,profile,profile,Director de Engineering,Director Engineering,Engineering
TSLA2-1-1-1-1,Manager 1,TSLA2-1-1-1,profile,profile,Manager de Engineering,Manager Engineering,Engineering
TSLA2-1-1-1-1-1,Employee 1,TSLA2-1-1-1-1,profile,profile,VP de Engineering,VP Engineering,Engineering
TSLA2-1-1-1-1-2,Employee 2,TSLA2-1-1-1-1,profile,profile,Senior de Engineering,Senior Engineering,Engineering
TSLA2-1-1-1-2,Manager 2,TSLA2-1-1-1,profile,profile,Manager de Engineering,Manager Engineering,Engineering
TSLA2-1-1-1-2-1,Employee 1,TSLA2-1-1-1-2,profile,profile,Lead de Engineering,Lead Engineering,Engineering
TSLA2-1-1-1-2-2,Employee 2,TSLA2-1-1-1-2,profile,profile,VP de Engineering,VP Engineering,Engineering
TSLA2-1-1-1-3,Manager 3,TSLA2-1-1-1,profile,profile,Manager de Engineering,Manager Engineering,Engineering
TSLA2-1-1-1-3-1,Employee 1,TSLA2-1-1-1-3,profile,profile,CTO de Engineering,CTO Engineering,Engineering
TSLA2-1-1-2,Director 2,TSLA2-1-1,profile,profile,Director de Engineering,Director Engineering,Engineering
TSLA2-1-1-2-1,Manager 1,TSLA2-1-1-2,profile,profile,Manager de Engineering,Manager Engineering,Engineering
TSLA2-1-1-2-1-1,Employee 1,TSLA2-1-1-2-1,profile,profile,Senior de Engineering,Senior Engineering,Engineering
TSLA2-1-1-2-1-2,Employee 2,TSLA2-1-1-2-1,profile,profile,VP de Engineering,VP Engineering,Engineering
TSLA2-1-1-2-2,Manager 2,TSLA2-1-1-2,profile,profile,Manager de Engineering,Manager Engineering,Engineering
TSLA2-1-1-2-2-1,Employee 1,TSLA2-1-1-2-2,profile,profile,Manager de Engineering,Manager Engineering,Engineering
TSLA2-1-1-2-2-2,Employee 2,TSLA2-1-1-2-2,profile,profile,CEO de Engineering,CEO Engineering,Engineering
TSLA2-1-1-2-3,Manager 3,TSLA2-1-1-2,profile,profile,Manager de Engineering,Manager Engineering,Engineering
TSLA2-1-1-2-3-1,Employee 1,TSLA2-1-1-2-3,profile,profile,Manager de Engineering,Manager Engineering,Engineering
TSLA2-1-1-3,Director 3,TSLA2-1-1,profile,profile,Director de Engineering,Director Engineering,Engineering
TSLA2-1-1-3-1,Manager 1,TSLA2-1-1-3,profile,profile,Manager de Engineering,Manager Engineering,Engineering
TSLA2-1-1-3-1-1,Employee 1,TSLA2-1-1-3-1,profile,profile,Senior de Engineering,Senior Engineering,Engineering
TSLA2-1-1-3-1-2,Employee 2,TSLA2-1-1-3-1,profile,profile,Intern de Engineering,Intern Engineering,Engineering
TSLA2-1-1-3-2,Manager 2,TSLA2-1-1-3,profile,profile,Manager de Engineering,Manager Engineering,Engineering
TSLA2-1-1-3-2-1,Employee 1,TSLA2-1-1-3-2,profile,profile,Director de Engineering,Director Engineering,Engineering
TSLA2-1-1-3-2-2,Employee 2,TSLA2-1-1-3-2,profile,profile,CTO de Engineering,CTO Engineering,Engineering
TSLA2-1-1-3-3,Manager 3,TSLA2-1-1-3,profile,profile,Manager de Engineering,Manager Engineering,Engineering
TSLA2-1-1-3-3-1,Employee 1,TSLA2-1-1-3-3,profile,profile,Lead de Engineering,Lead Engineering,Engineering
TSLA2-1-2,VP Marketing,TSLA2-1,profile,profile,VP de Marketing,VP Marketing,Marketing
TSLA2-1-2-1,Director 1,TSLA2-1-2,profile,profile,Director de Marketing,Director Marketing,Marketing
TSLA2-1-2-1-1,Manager 1,TSLA2-1-2-1,profile,profile,Manager de Marketing,Manager Marketing,Marketing
TSLA2-1-2-1-1-1,Employee 1,TSLA2-1-2-1-1,profile,profile,Director de Marketing,Director Marketing,Marketing
TSLA2-1-2-1-2,Manager 2,TSLA2-1-2-1,profile,profile,Manager de Marketing,Manager Marketing,Marketing
TSLA2-1-2-1-2-1,Employee 1,TSLA2-1-2-1-2,profile,profile,Intern de Marketing,Intern Marketing,Marketing
TSLA2-1-2-1-2-2,Employee 2,TSLA2-1-2-1-2,profile,profile,CEO de Marketing,CEO Marketing,Marketing
TSLA2-1-2-2,Director 2,TSLA2-1-2,profile,profile,Director de Marketing,Director Marketing,Marketing
TSLA2-1-2-2-1,Manager 1,TSLA2-1-2-2,profile,profile,Manager de Marketing,Manager Marketing,Marketing
TSLA2-1-2-2-1-1,Employee 1,TSLA2-1-2-2-1,profile,profile,VP de Marketing,VP Marketing,Marketing
TSLA2-1-2-2-1-2,Employee 2,TSLA2-1-2-2-1,profile,profile,Manager de Marketing,Manager Marketing,Marketing
TSLA2-1-2-2-2,Manager 2,TSLA2-1-2-2,profile,profile,Manager de Marketing,Manager Marketing,Marketing
TSLA2-1-2-2-2-1,Employee 1,TSLA2-1-2-2-2,profile,profile,CEO de Marketing,CEO Marketing,Marketing
TSLA2-1-2-2-2-2,Employee 2,TSLA2-1-2-2-2,profile,profile,Director de Marketing,Director Marketing,Marketing
TSLA2-1-3,VP Sales,TSLA2-1,profile,profile,VP de Sales,VP Sales,Sales
TSLA2-1-3-1,Director 1,TSLA2-1-3,profile,profile,Director de Sales,Director Sales,Sales
TSLA2-1-3-1-1,Manager 1,TSLA2-1-3-1,profile,profile,Manager de Sales,Manager Sales,Sales
TSLA2-1-3-1-1-1,Employee 1,TSLA2-1-3-1-1,profile,profile,Lead de Sales,Lead Sales,Sales
TSLA2-1-3-1-2,Manager 2,TSLA2-1-3-1,profile,profile,Manager de Sales,Manager Sales,Sales
TSLA2-1-3-1-2-1,Employee 1,TSLA2-1-3-1-2,profile,profile,CTO de Sales,CTO Sales,Sales
TSLA2-1-3-2,Director 2,TSLA2-1-3,profile,profile,Director de Sales,Director Sales,Sales
TSLA2-1-3-2-1,Manager 1,TSLA2-1-3-2,profile,profile,Manager de Sales,Manager Sales,Sales
TSLA2-1-3-2-1-1,Employee 1,TSLA2-1-3-2-1,profile,profile,Senior de Sales,Senior Sales,Sales
TSLA2-1-3-2-1-2,Employee 2,TSLA2-1-3-2-1,profile,profile,CEO de Sales,CEO Sales,Sales
TSLA2-1-3-2-2,Manager 2,TSLA2-1-3-2,profile,profile,Manager de Sales,Manager Sales,Sales
TSLA2-1-3-2-2-1,Employee 1,TSLA2-1-3-2-2,profile,profile,VP de Sales,VP Sales,Sales
TSLA2-1-3-2-2-2,Employee 2,TSLA2-1-3-2-2,profile,profile,VP de Sales,VP Sales,Sales
TSLA2-1-3-3,Director 3,TSLA2-1-3,profile,profile,Director de Sales,Director Sales,Sales
TSLA2-1-3-3-1,Manager 1,TSLA2-1-3-3,profile,profile,Manager de Sales,Manager Sales,Sales
TSLA2-1-3-3-1-1,Employee 1,TSLA2-1-3-3-1,profile,profile,CFO de Sales,CFO Sales,Sales
TSLA2-1-3-3-1-2,Employee 2,TSLA2-1-3-3-1,profile,profile,Intern de Sales,Intern Sales,Sales
TSLA2-1-3-3-2,Manager 2,TSLA2-1-3-3,profile,profile,Manager de Sales,Manager Sales,Sales
TSLA2-1-3-3-2-1,Employee 1,TSLA2-1-3-3-2,profile,profile,Manager de Sales,Manager Sales,Sales
TSLA2-1-3-3-3,Manager 3,TSLA2-1-3-3,profile,profile,Manager de Sales,Manager Sales,Sales
TSLA2-1-3-3-3-1,Employee 1,TSLA2-1-3-3-3,profile,profile,Junior de Sales,Junior Sales,Sales
TSLA2-1-3-3-3-2,Employee 2,TSLA2-1-3-3-3,profile,profile,CFO de Sales,CFO Sales,Sales
NVDA2,NVIDIA Corporation 2,,company,detail,Empresa tecnológica líder,CEO,Executive
NVDA2-1,CEO NVDA2,NVDA2,profile,profile,CEO de la empresa,Chief Executive Officer,Executive
NVDA2-1-1,VP Engineering,NVDA2-1,profile,profile,VP de Engineering,VP Engineering,Engineering
NVDA2-1-1-1,Director 1,NVDA2-1-1,profile,profile,Director de Engineering,Director Engineering,Engineering
NVDA2-1-1-1-1,Manager 1,NVDA2-1-1-1,profile,profile,Manager de Engineering,Manager Engineering,Engineering
NVDA2-1-1-1-1-1,Employee 1,NVDA2-1-1-1-1,profile,profile,Intern de Engineering,Intern Engineering,Engineering
NVDA2-1-1-1-1-2,Employee 2,NVDA2-1-1-1-1,profile,profile,Lead de Engineering,Lead Engineering,Engineering
NVDA2-1-1-1-2,Manager 2,NVDA2-1-1-1,profile,profile,Manager de Engineering,Manager Engineering,Engineering
NVDA2-1-1-1-2-1,Employee 1,NVDA2-1-1-1-2,profile,profile,VP de Engineering,VP Engineering,Engineering
NVDA2-1-1-1-2-2,Employee 2,NVDA2-1-1-1-2,profile,profile,CTO de Engineering,CTO Engineering,Engineering
NVDA2-1-1-2,Director 2,NVDA2-1-1,profile,profile,Director de Engineering,Director Engineering,Engineering
NVDA2-1-1-2-1,Manager 1,NVDA2-1-1-2,profile,profile,Manager de Engineering,Manager Engineering,Engineering
NVDA2-1-1-2-1-1,Employee 1,NVDA2-1-1-2-1,profile,profile,Senior de Engineering,Senior Engineering,Engineering
NVDA2-1-1-2-2,Manager 2,NVDA2-1-1-2,profile,profile,Manager de Engineering,Manager Engineering,Engineering
NVDA2-1-1-2-2-1,Employee 1,NVDA2-1-1-2-2,profile,profile,Manager de Engineering,Manager Engineering,Engineering
NVDA2-1-1-3,Director 3,NVDA2-1-1,profile,profile,Director de Engineering,Director Engineering,Engineering
NVDA2-1-1-3-1,Manager 1,NVDA2-1-1-3,profile,profile,Manager de Engineering,Manager Engineering,Engineering
NVDA2-1-1-3-1-1,Employee 1,NVDA2-1-1-3-1,profile,profile,Junior de Engineering,Junior Engineering,Engineering
NVDA2-1-1-3-1-2,Employee 2,NVDA2-1-1-3-1,profile,profile,Director de Engineering,Director Engineering,Engineering
NVDA2-1-1-3-2,Manager 2,NVDA2-1-1-3,profile,profile,Manager de Engineering,Manager Engineering,Engineering
NVDA2-1-1-3-2-1,Employee 1,NVDA2-1-1-3-2,profile,profile,Intern de Engineering,Intern Engineering,Engineering
NVDA2-1-2,VP Marketing,NVDA2-1,profile,profile,VP de Marketing,VP Marketing,Marketing
NVDA2-1-2-1,Director 1,NVDA2-1-2,profile,profile,Director de Marketing,Director Marketing,Marketing
NVDA2-1-2-1-1,Manager 1,NVDA2-1-2-1,profile,profile,Manager de Marketing,Manager Marketing,Marketing
NVDA2-1-2-1-1-1,Employee 1,NVDA2-1-2-1-1,profile,profile,CFO de Marketing,CFO Marketing,Marketing
NVDA2-1-2-1-1-2,Employee 2,NVDA2-1-2-1-1,profile,profile,CTO de Marketing,CTO Marketing,Marketing
NVDA2-1-2-1-2,Manager 2,NVDA2-1-2-1,profile,profile,Manager de Marketing,Manager Marketing,Marketing
NVDA2-1-2-1-2-1,Employee 1,NVDA2-1-2-1-2,profile,profile,Lead de Marketing,Lead Marketing,Marketing
NVDA2-1-2-1-2-2,Employee 2,NVDA2-1-2-1-2,profile,profile,Senior de Marketing,Senior Marketing,Marketing
NVDA2-1-2-1-3,Manager 3,NVDA2-1-2-1,profile,profile,Manager de Marketing,Manager Marketing,Marketing
NVDA2-1-2-1-3-1,Employee 1,NVDA2-1-2-1-3,profile,profile,CTO de Marketing,CTO Marketing,Marketing
NVDA2-1-2-1-3-2,Employee 2,NVDA2-1-2-1-3,profile,profile,CFO de Marketing,CFO Marketing,Marketing
NVDA2-1-2-2,Director 2,NVDA2-1-2,profile,profile,Director de Marketing,Director Marketing,Marketing
NVDA2-1-2-2-1,Manager 1,NVDA2-1-2-2,profile,profile,Manager de Marketing,Manager Marketing,Marketing
NVDA2-1-2-2-1-1,Employee 1,NVDA2-1-2-2-1,profile,profile,VP de Marketing,VP Marketing,Marketing
NVDA2-1-2-2-2,Manager 2,NVDA2-1-2-2,profile,profile,Manager de Marketing,Manager Marketing,Marketing
